Algoritmo,Distribuicao,TamanhoVetor,Comparacoes,Trocas,AcessosMemoria,ProfRecursao,TempoNS,MemoriaAuxiliarBytes
Quick Sort,Repetitivo,10000,177286,104161,779344,34,12281400,408
Quick Sort,Repetitivo,10000,163769,106378,761160,32,9020400,384
Quick Sort,Repetitivo,10000,153560,95844,698608,30,5694200,360
Quick Sort,Repetitivo,10000,187121,114180,839069,36,9854300,432
Quick Sort,Repetitivo,10000,175239,105331,779901,35,6505500,420
Quick Sort,Repetitivo,10000,185728,122999,871575,38,8987900,456
Quick Sort,Repetitivo,10000,164591,96709,724126,33,6218200,396
Quick Sort,Repetitivo,10000,154811,97181,706449,32,7649700,384
Quick Sort,Repetitivo,10000,158127,95388,705930,32,7601400,384
Quick Sort,Repetitivo,10000,169748,113543,801780,33,8122400,396
Quick Sort,Repetitivo,10000,159650,102461,737249,34,6126600,408
Quick Random,Repetitivo,10000,157076,101246,727248,34,12713700,408
Quick Random,Repetitivo,10000,160706,121052,813728,36,9744200,432
Quick Random,Repetitivo,10000,161557,123477,825120,35,8618500,420
Quick Random,Repetitivo,10000,157528,109141,759728,31,10542400,372
Quick Random,Repetitivo,10000,161813,115840,795089,32,7548200,384
Quick Random,Repetitivo,10000,159500,114098,783501,33,7316700,396
Quick Random,Repetitivo,10000,169813,121302,832942,36,9617300,432
Quick Random,Repetitivo,10000,155566,101510,725273,33,8297700,396
Quick Random,Repetitivo,10000,162385,106969,760747,34,6654700,408
Quick Random,Repetitivo,10000,151890,103884,727419,31,6241300,372
Quick Random,Repetitivo,10000,158991,107884,757617,33,12292900,396
Quick Random,Repetitivo,10000,159832,112049,775964,32,8697300,384
Quick Random,Repetitivo,10000,170325,114049,804953,35,13291500,420
Quick Random,Repetitivo,10000,164822,110956,781567,31,9887100,372
Quick Random,Repetitivo,10000,156983,109276,759203,32,8268600,384
Quick Random,Repetitivo,10000,161548,100878,734737,36,8172300,432
Quick Random,Repetitivo,10000,157940,108799,759176,31,8712400,372
Quick Random,Repetitivo,10000,167815,101703,750557,34,9471400,408
Quick Random,Repetitivo,10000,160882,106912,757511,31,8456500,372
Quick Random,Repetitivo,10000,154976,103342,731421,29,7101300,348
Quick Random,Repetitivo,10000,165520,103380,752652,33,8374900,396
Quick Random,Repetitivo,10000,160625,106899,756956,33,9711400,396
Quick Random,Repetitivo,10000,162509,110794,776292,33,8121700,396
Quick Random,Repetitivo,10000,161246,107743,761575,35,8198900,420
Quick Random,Repetitivo,10000,164833,120695,820568,33,7195000,396
Quick Random,Repetitivo,10000,157077,118737,797210,33,10216200,396
Quick Random,Repetitivo,10000,159855,109287,764952,35,6764100,420
Quick Random,Repetitivo,10000,160168,104431,746169,35,9503600,420
Quick Random,Repetitivo,10000,155707,111222,764411,30,6437100,360
Quick Random,Repetitivo,10000,162047,105489,754156,36,6640400,432
Bubble Sort,Gaussiano,10000,49989950,24942133,199748432,0,2336774000,13
Bubble Sort,Gaussiano,10000,49983974,24818124,199240444,0,1917332900,13
Bubble Sort,Gaussiano,10000,49989114,25002387,199987776,0,2176367400,13
Bubble Sort,Gaussiano,10000,49978890,25140094,200518156,0,2029649400,13
Bubble Sort,Gaussiano,10000,49990814,25239273,200938720,0,1965421600,13
Bubble Sort,Gaussiano,10000,49989222,25099685,200377184,0,2225460500,13
Bubble Sort,Gaussiano,10000,49982439,24801152,199169486,0,1939446200,13
Bubble Sort,Gaussiano,10000,49992225,25017733,200055382,0,1904080500,13
Bubble Sort,Gaussiano,10000,49961330,25031786,200049804,0,2231475500,13
Bubble Sort,Gaussiano,10000,49989540,24926437,199684828,0,1922150100,13
Bubble Sort,Gaussiano,10000,49994972,24957563,199820196,0,2044484800,13
Bubble Sort,Gaussiano,10000,49985270,25223753,200865552,0,2156019300,13
Bubble Sort,Gaussiano,10000,49979775,24816952,199227358,0,1923885800,13
Bubble Sort,Gaussiano,10000,49986744,25108191,200406252,0,2391975100,13
Bubble Sort,Gaussiano,10000,49994990,24982132,199918508,0,1890937600,13
Bubble Sort,Gaussiano,10000,49992722,25095314,200366700,0,1915946200,13
Bubble Sort,Gaussiano,10000,49977980,25187863,200707412,0,2245008900,13
Bubble Sort,Gaussiano,10000,49994139,24827951,199300082,0,1888694600,13
Bubble Sort,Gaussiano,10000,49986744,25021134,200058024,0,1901534800,13
Bubble Sort,Gaussiano,10000,49981305,25155059,200582846,0,2263588100,13
Bubble Sort,Gaussiano,10000,49956497,24805520,199135074,0,1909319800,13
Bubble Sort,Gaussiano,10000,49985547,24958779,199806210,0,2209158200,13
Bubble Sort,Gaussiano,10000,49977422,25011103,199999256,0,1920530500,13
Bubble Sort,Gaussiano,10000,49993569,24890906,199550762,0,1909593600,13
Bubble Sort,Gaussiano,10000,49993725,24965301,199848654,0,2217896200,13
Bubble Sort,Gaussiano,10000,49970024,24628867,198455516,0,1886922700,13
Bubble Sort,Gaussiano,10000,49994405,24958086,199821154,0,1900990400,13
Bubble Sort,Gaussiano,10000,49992920,25069176,200262544,0,2273262100,13
Bubble Sort,Gaussiano,10000,49989114,24946281,199763352,0,1930877100,13
Bubble Sort,Gaussiano,10000,49993289,24932466,199716442,0,2209907200,13
Insertion Sort,Gaussiano,10000,24889916,24889909,99559676,0,801105700,12
Insertion Sort,Gaussiano,10000,24596436,24596430,98385756,0,800572000,12
Insertion Sort,Gaussiano,10000,25090202,25090198,100360830,0,766512500,12
Insertion Sort,Gaussiano,10000,25040024,25040022,100160114,0,764507700,12
Insertion Sort,Gaussiano,10000,25183851,25183849,100735418,0,764949700,12
Insertion Sort,Gaussiano,10000,24907758,24907755,99631050,0,785886500,12
Insertion Sort,Gaussiano,10000,24844880,24844879,99379530,0,761589000,12
Insertion Sort,Gaussiano,10000,25043072,25043072,100172306,0,780337800,12
Insertion Sort,Gaussiano,10000,25199910,25199914,100799664,0,775552900,12
Insertion Sort,Gaussiano,10000,24855360,24855360,99421456,0,785352000,12
Insertion Sort,Gaussiano,10000,25262184,25262188,101048758,0,760682500,12
Insertion Sort,Gaussiano,10000,24925677,24925674,99702726,0,763016900,12
Insertion Sort,Gaussiano,10000,25174106,25174105,100696436,0,773245400,12
Insertion Sort,Gaussiano,10000,24878743,24878749,99514994,0,793488600,12
Insertion Sort,Gaussiano,10000,25026307,25026304,100105250,0,754350000,12
Insertion Sort,Gaussiano,10000,24896336,24896337,99585360,0,773668400,12
Insertion Sort,Gaussiano,10000,24708131,24708130,98832534,0,743382300,12
Insertion Sort,Gaussiano,10000,25174455,25174457,100697840,0,754245300,12
Insertion Sort,Gaussiano,10000,25207519,25207516,100830092,0,785327900,12
Insertion Sort,Gaussiano,10000,24839484,24839479,99357946,0,748360000,12
Insertion Sort,Gaussiano,10000,24770489,24770487,99081970,0,736136400,12
Insertion Sort,Gaussiano,10000,24959802,24959805,99839234,0,768976300,12
Insertion Sort,Gaussiano,10000,24844250,24844248,99377010,0,768626900,12
Insertion Sort,Gaussiano,10000,25075660,25075659,100302656,0,785632500,12
Insertion Sort,Gaussiano,10000,24939135,24939130,99756554,0,756463600,12
Insertion Sort,Gaussiano,10000,25006238,25006241,100024968,0,779868500,12
Insertion Sort,Gaussiano,10000,24916263,24916270,99665082,0,744314300,12
Insertion Sort,Gaussiano,10000,24648438,24648434,98593766,0,760052200,12
Insertion Sort,Gaussiano,10000,25057111,25057110,100228460,0,756730900,12
Insertion Sort,Gaussiano,10000,25080115,25080114,100320478,0,754726000,12
Selection Sort,Gaussiano,10000,49995000,9989,100029956,0,1018457800,12
Selection Sort,Gaussiano,10000,49995000,9989,100029956,0,1330343000,12
Selection Sort,Gaussiano,10000,49995000,9986,100029944,0,987414700,12
Selection Sort,Gaussiano,10000,49995000,9989,100029956,0,966438500,12
Selection Sort,Gaussiano,10000,49995000,9992,100029968,0,987440200,12
Selection Sort,Gaussiano,10000,49995000,9992,100029968,0,965909000,12
Selection Sort,Gaussiano,10000,49995000,9989,100029956,0,964214500,12
Selection Sort,Gaussiano,10000,49995000,9990,100029960,0,967054200,12
Selection Sort,Gaussiano,10000,49995000,9993,100029972,0,973168400,12
Selection Sort,Gaussiano,10000,49995000,9994,100029976,0,980027500,12
Selection Sort,Gaussiano,10000,49995000,9991,100029964,0,964046900,12
Selection Sort,Gaussiano,10000,49995000,9988,100029952,0,1004840600,12
Selection Sort,Gaussiano,10000,49995000,9986,100029944,0,970914600,12
Selection Sort,Gaussiano,10000,49995000,9991,100029964,0,957147300,12
Selection Sort,Gaussiano,10000,49995000,9994,100029976,0,1007105100,12
Selection Sort,Gaussiano,10000,49995000,9987,100029948,0,1360938200,12
Selection Sort,Gaussiano,10000,49995000,9993,100029972,0,970455700,12
Selection Sort,Gaussiano,10000,49995000,9995,100029980,0,973542200,12
Selection Sort,Gaussiano,10000,49995000,9991,100029964,0,1028170000,12
Selection Sort,Gaussiano,10000,49995000,9996,100029984,0,993548500,12
Selection Sort,Gaussiano,10000,49995000,9992,100029968,0,1291873400,12
Selection Sort,Gaussiano,10000,49995000,9985,100029940,0,979200600,12
Selection Sort,Gaussiano,10000,49995000,9991,100029964,0,970227400,12
Selection Sort,Gaussiano,10000,49995000,9996,100029984,0,971439900,12
Selection Sort,Gaussiano,10000,49995000,9991,100029964,0,972703700,12
Selection Sort,Gaussiano,10000,49995000,9986,100029944,0,1321721200,12
Selection Sort,Gaussiano,10000,49995000,9987,100029948,0,961219500,12
Selection Sort,Gaussiano,10000,49995000,9992,100029968,0,957285300,12
Selection Sort,Gaussiano,10000,49995000,9989,100029956,0,998989000,12
Selection Sort,Gaussiano,10000,49995000,9983,100029932,0,974847600,12
Merge Sort,Gaussiano,10000,120477,13139,400848,15,22736000,534464
Merge Sort,Gaussiano,10000,120527,13089,400848,15,14110700,534464
Merge Sort,Gaussiano,10000,120499,13117,400848,15,11975200,534464
Merge Sort,Gaussiano,10000,120514,13102,400848,15,13269500,534464
Merge Sort,Gaussiano,10000,120395,13221,400848,15,12622700,534464
Merge Sort,Gaussiano,10000,120387,13229,400848,15,12951200,534464
Merge Sort,Gaussiano,10000,120445,13171,400848,15,16394400,534464
Merge Sort,Gaussiano,10000,120413,13203,400848,15,11870300,534464
Merge Sort,Gaussiano,10000,120453,13163,400848,15,11321000,534464
Merge Sort,Gaussiano,10000,120422,13194,400848,15,11239400,534464
Merge Sort,Gaussiano,10000,120573,13043,400848,15,11171800,534464
Merge Sort,Gaussiano,10000,120416,13200,400848,15,16650300,534464
Merge Sort,Gaussiano,10000,120509,13107,400848,15,11298700,534464
Merge Sort,Gaussiano,10000,120489,13127,400848,15,11245900,534464
Merge Sort,Gaussiano,10000,120586,13030,400848,15,11211000,534464
